VG2017:AS080;VG2017:VG'A'Ahu31'BI2;present-value;;;VT_BOOL;1;113;DI;ZUL/ABL-BSK Rueckmeldung #Spedition;;2017VG1L13Y744D1;;0;0;0;0;120;DI;0;34;DI;0;0;0;0;//
VG2017:AS020;VG2017:VG'A'Aeh08'OpModSwi;present-value;;;VT_BOOL;1;194;DI;Tableauschalter#FOL-WC Zwischenbau ;;2017VGCL08S000D1;;0;0;0;0;120;DI;0;37;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'A'Aeh08'FanEh'ThOvrld1;present-value;;;VT_BOOL;1;127;DI;Thermo FOL-Venti.#FOL-WC Zwischenbau;;2017VGCL08M130D1;;0;0;0;0;120;DI;0;38;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Aeh08'FdmpSu'FbMon01'AlmNc;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht geschl.#FOL-WC Zwischenbau;;2017VGCL08Y770D1;;0;0;0;0;120;DI;0;39;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Aeh08'FdmpSu'FbMon01'AlmNo;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht offen#FOL-WC Zwischenbau;;2017VGCL08Y770D2;;0;0;0;0;120;DI;0;40;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Aeh09'OpModSwi;present-value;;;VT_BOOL;1;194;DI;Tableauschalter#FOL-Lift Zwischenbau ;;2017VGCL09S000D1;;0;0;0;0;120;DI;0;41;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'A'Aeh09'FanEh'ThOvrld1;present-value;;;VT_BOOL;1;27;DI;Thermo FOL-Venti.#FOL-Lift Zwischenbau;;2017VGCL09M130D0;;0;0;0;0;120;DI;0;42;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Aeh09'FdmpSu'FbMon01'AlmNc;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht geschl.#FOL-Lift Zwischenbau;;2017VGCL09Y770D1;;0;0;0;0;120;DI;0;43;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Aeh09'FdmpSu'FbMon01'AlmNo;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht offen#FOL-Lift Zwischenbau;;2017VGCL09Y770D2;;0;0;0;0;120;DI;0;44;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'OpModSwi;present-value;;;VT_BOOL;1;203;DI;Tableauschalter#Lueft.Buero Zwischenbau;;2017VGCL06S000D0;;0;0;0;0;120;DI;0;45;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'A'Ahu06'FanEx'DPMonOPC;present-value;;;VT_BOOL;1;27;DI;Stroem.ABL-Venti.#Lueft.Buero Zwischenbau;;2017VGCL06B933D1;;0;0;0;0;120;DI;0;46;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FanEx'ThOvrld;present-value;;;VT_BOOL;1;27;DI;FU ABL-Venti.#Lueft.Buero Zwischenbau;;2017VGCL06U601D0;;0;0;0;0;120;DI;0;47;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FanEx'DstbVsd;present-value;;;VT_BOOL;1;27;DI;Thermo ABL-Venti.#Lueft.Buero Zwischenbau;;2017VGCL06M130D1;;0;0;0;0;120;DI;0;48;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FanSu'DPMonOPC;present-value;;;VT_BOOL;1;27;DI;Stroem.ZUL-Venti.#Lueft.Buero Zwischenbau;;2017VGCL06B930D1;;0;0;0;0;120;DI;0;49;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FanSu'ThOvrld;present-value;;;VT_BOOL;1;27;DI;FU ZUL-Venti.#Lueft.Buero Zwischenbau;;2017VGCL06U600D0;;0;0;0;0;120;DI;0;50;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FanSu'DstbVsd;present-value;;;VT_BOOL;1;27;DI;Thermo ZUL-Venti.#Lueft.Buero Zwischenbau;;2017VGCL06M100D1;;0;0;0;0;120;DI;0;51;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FdmpSu'FbMon01'AlmNc;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht geschl.#Lueft.Buero Zwischenbau;;2017VGCL06Y740D1;;0;0;0;0;120;DI;0;52;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'FdmpSu'FbMon01'AlmNo;present-value;;;VT_BOOL;1;27;DI;ZUL-BSK nicht offen#Lueft.Buero Zwischenbau;;2017VGCL06Y740D2;;0;0;0;0;120;DI;0;53;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'PreHcl'FrPrtMon;present-value;;;VT_BOOL;1;27;DI;Frostschutzwaechter#Lueft.Buero Zwischenbau;;2017VGCL06F900D0;;0;0;0;0;120;DI;0;54;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu06'PreHcl'Pu'ThOvrld1;present-value;;;VT_BOOL;1;127;DI;Thermo LE-Pumpe#Lueft.Buero Zwischenbau;;2017VGCL06M200D1;;0;0;0;0;120;DI;0;55;DI;0;0;0;2;//
VG2017:AS020;VG2017:VG'A'Ahu07'OpModSwi;present-value;;;VT_BOOL;1;203;DI;Tableauschalter#Lueft.Buero TG;;2017VGCL07S000D0;;0;0;0;0;120;DI;0;56;DI;0;0;0;1;//
VG2017:AS020;VG2017:VG'A'Ahu07'FanEx'DPMonOPC;present-value;;;VT_BOOL;1;27;DI;Stroem.ABL-Venti.#Lueft.Buero TG;;2017VGCL07B933D1;;0;0;0;0;120;DI;0;57;DI;0;0;0;2;//
